,spores,techs,locs,carriers,unit,flow_out_sum
14,162,ccgt,PRT_1,electricity,twh,2.3480258479062568e-05
15,162,ccgt,PRT_2,electricity,twh,1.5862979297003724e-05
16,162,chp_biofuel_extraction,PRT_1,electricity,twh,0.00026967046674142525
17,162,chp_biofuel_extraction,PRT_2,electricity,twh,0.0002408886931244192
18,162,chp_hydrogen,PRT_1,electricity,twh,0.00010315509761022474
19,162,chp_hydrogen,PRT_2,electricity,twh,0.00011417606633293528
20,162,chp_methane_extraction,PRT_1,electricity,twh,0.00011668389062884295
21,162,chp_methane_extraction,PRT_2,electricity,twh,0.00010652730679889879
22,162,chp_wte_back_pressure,PRT_1,electricity,twh,0.22313946166737061
23,162,chp_wte_back_pressure,PRT_2,electricity,twh,0.21838495217842735
26,162,el_import,ESP,electricity,twh,7.111795012707857
31,162,electrolysis,PRT_1,hydrogen,twh,0.0015896749877216
32,162,electrolysis,PRT_2,hydrogen,twh,29.253022989738614
33,162,existing_pv,PRT_1,electricity,twh,1.7722383808169888
34,162,existing_wind,PRT_1,electricity,twh,16.234294066748337
38,162,heat_storage_big,PRT_1,heat,twh,0.003367678389433
39,162,heat_storage_big,PRT_2,heat,twh,0.0045585200199192
40,162,heat_storage_small,PRT_1,heat,twh,0.033155256337946
41,162,heat_storage_small,PRT_2,heat,twh,0.0354200570639771
48,162,hydro_reservoir,PRT_1,electricity,twh,2.1578943162792057
49,162,hydro_reservoir,PRT_2,electricity,twh,0.3939951305833407
50,162,hydro_run_of_river,PRT_1,electricity,twh,2.461652590351814
51,162,hydro_run_of_river,PRT_2,electricity,twh,0.3661625309199708
64,162,methane_boiler,PRT_1,heat,twh,0.0001240013173291
65,162,methane_boiler,PRT_2,heat,twh,6.99483476899775e-05
66,162,methane_storage,PRT_1,methane,twh,5.728905093785651
67,162,methane_storage,PRT_2,methane,twh,5.7083095430548365
68,162,open_field_pv,PRT_1,electricity,twh,53.519211806486155
69,162,pumped_hydro,PRT_1,electricity,twh,7.50899865555316
70,162,pumped_hydro,PRT_2,electricity,twh,1.2374962137010668
71,162,roof_mounted_pv,PRT_1,electricity,twh,43.342050040965034
72,162,waste_supply,PRT_1,waste,twh,1.02822506248109
73,162,waste_supply,PRT_2,waste,twh,1.00631078411082
74,162,wind_offshore,PRT_1,electricity,twh,0.0008966107542211878
75,162,wind_onshore,PRT_1,electricity,twh,54.5371853879621
0,163,battery,PRT_1,electricity,twh,0.0011141311317537
1,163,battery,PRT_2,electricity,twh,0.0011509082257838
2,163,biofuel_boiler,PRT_1,heat,twh,8.970686437479454
3,163,biofuel_boiler,PRT_2,heat,twh,0.0009085160994097
4,163,biofuel_supply,PRT_1,biofuel,twh,20.392712495462035
5,163,biofuel_supply,PRT_2,biofuel,twh,16.11390273668164
6,163,biofuel_to_diesel,PRT_1,diesel,twh,1.074891882166786
7,163,biofuel_to_diesel,PRT_2,diesel,twh,1.013421419831518
10,163,biofuel_to_methane,PRT_1,methane,twh,4.349238999804154
11,163,biofuel_to_methane,PRT_2,methane,twh,3.4779249707630187
12,163,biofuel_to_methanol,PRT_1,methanol,twh,0.7611992528723293
13,163,biofuel_to_methanol,PRT_2,methanol,twh,6.145179257309321
14,163,ccgt,PRT_1,electricity,twh,6.206375011429634e-05
15,163,ccgt,PRT_2,electricity,twh,4.230874894122583e-05
16,163,chp_biofuel_extraction,PRT_1,electricity,twh,0.0007464730125969
17,163,chp_biofuel_extraction,PRT_2,electricity,twh,0.0006709471055485
18,163,chp_hydrogen,PRT_1,electricity,twh,0.0002809595008381
19,163,chp_hydrogen,PRT_2,electricity,twh,0.0003107648826201
20,163,chp_methane_extraction,PRT_1,electricity,twh,0.0003272052113137349
21,163,chp_methane_extraction,PRT_2,electricity,twh,0.00030115260049180917
22,163,chp_wte_back_pressure,PRT_1,electricity,twh,0.22318540339142376
23,163,chp_wte_back_pressure,PRT_2,electricity,twh,0.21843238300225135
26,163,el_import,ESP,electricity,twh,7.002873629798768
31,163,electrolysis,PRT_1,hydrogen,twh,0.004416492037303
32,163,electrolysis,PRT_2,hydrogen,twh,29.24941556217104
33,163,existing_pv,PRT_1,electricity,twh,1.7717533655110418
34,163,existing_wind,PRT_1,electricity,twh,16.2372972505666
38,163,heat_storage_big,PRT_1,heat,twh,0.0092297236246705
39,163,heat_storage_big,PRT_2,heat,twh,0.0126199535894682
40,163,heat_storage_small,PRT_1,heat,twh,0.0791411660137121
41,163,heat_storage_small,PRT_2,heat,twh,0.0857790382272688
48,163,hydro_reservoir,PRT_1,electricity,twh,2.158796968511017
49,163,hydro_reservoir,PRT_2,electricity,twh,0.3940833348003614
50,163,hydro_run_of_river,PRT_1,electricity,twh,2.4632981180485407
51,163,hydro_run_of_river,PRT_2,electricity,twh,0.3666731038915121
64,163,methane_boiler,PRT_1,heat,twh,0.000314530324196
65,163,methane_boiler,PRT_2,heat,twh,0.0001880106866106
66,163,methane_storage,PRT_1,methane,twh,5.756508561332806
67,163,methane_storage,PRT_2,methane,twh,5.716210545974045
68,163,open_field_pv,PRT_1,electricity,twh,53.64159903976773
69,163,pumped_hydro,PRT_1,electricity,twh,7.510054837019108
70,163,pumped_hydro,PRT_2,electricity,twh,1.2349626004041043
71,163,roof_mounted_pv,PRT_1,electricity,twh,43.37469857797892
72,163,waste_supply,PRT_1,waste,twh,1.0283086415919134
73,163,waste_supply,PRT_2,waste,twh,1.006394363214391
74,163,wind_offshore,PRT_1,electricity,twh,0.0025203743016782307
75,163,wind_onshore,PRT_1,electricity,twh,54.91695992401564
0,164,battery,PRT_1,electricity,twh,0.0002449779404181
1,164,battery,PRT_2,electricity,twh,0.0002532532653058
2,164,biofuel_boiler,PRT_1,heat,twh,8.981195919139235
3,164,biofuel_boiler,PRT_2,heat,twh,0.0002065357261663
4,164,biofuel_supply,PRT_1,biofuel,twh,20.404263814779767
5,164,biofuel_supply,PRT_2,biofuel,twh,16.112250155749848
6,164,biofuel_to_diesel,PRT_1,diesel,twh,1.075486759445115
7,164,biofuel_to_diesel,PRT_2,diesel,twh,1.0138671324463306
10,164,biofuel_to_methane,PRT_1,methane,twh,4.349508944415341
11,164,biofuel_to_methane,PRT_2,methane,twh,3.477467331865267
12,164,biofuel_to_methanol,PRT_1,methanol,twh,0.7610923681877015
13,164,biofuel_to_methanol,PRT_2,methanol,twh,6.145194873002268
14,164,ccgt,PRT_1,electricity,twh,1.4106645206899455e-05
15,164,ccgt,PRT_2,electricity,twh,9.610033111552924e-06
16,164,chp_biofuel_extraction,PRT_1,electricity,twh,0.00016463883009858784
17,164,chp_biofuel_extraction,PRT_2,electricity,twh,0.00014882722384568562
18,164,chp_hydrogen,PRT_1,electricity,twh,6.203973177714494e-05
19,164,chp_hydrogen,PRT_2,electricity,twh,6.87567104359189e-05
20,164,chp_methane_extraction,PRT_1,electricity,twh,7.15533587947704e-05
21,164,chp_methane_extraction,PRT_2,electricity,twh,6.577736314613175e-05
22,164,chp_wte_back_pressure,PRT_1,electricity,twh,0.2231290462011713
23,164,chp_wte_back_pressure,PRT_2,electricity,twh,0.21837428640581422
26,164,el_import,ESP,electricity,twh,7.111240682318616
31,164,electrolysis,PRT_1,hydrogen,twh,0.0010505300363396
32,164,electrolysis,PRT_2,hydrogen,twh,29.253684983656832
33,164,existing_pv,PRT_1,electricity,twh,1.7725930883031442
34,164,existing_wind,PRT_1,electricity,twh,16.240995622262126
38,164,heat_storage_big,PRT_1,heat,twh,0.0020925643961413
39,164,heat_storage_big,PRT_2,heat,twh,0.0028530856986034
40,164,heat_storage_small,PRT_1,heat,twh,0.0188517890851238
41,164,heat_storage_small,PRT_2,heat,twh,0.0189017891431225
48,164,hydro_reservoir,PRT_1,electricity,twh,2.157708677602822
49,164,hydro_reservoir,PRT_2,electricity,twh,0.3939773616832291
50,164,hydro_run_of_river,PRT_1,electricity,twh,2.461517955959575
51,164,hydro_run_of_river,PRT_2,electricity,twh,0.366017066135586
64,164,methane_boiler,PRT_1,heat,twh,7.234419586535639e-05
65,164,methane_boiler,PRT_2,heat,twh,4.187229386084403e-05
66,164,methane_storage,PRT_1,methane,twh,5.724730482731175
67,164,methane_storage,PRT_2,methane,twh,5.711256537396058
68,164,open_field_pv,PRT_1,electricity,twh,53.51731198568397
69,164,pumped_hydro,PRT_1,electricity,twh,7.508714517870512
70,164,pumped_hydro,PRT_2,electricity,twh,1.2375427662198046
71,164,roof_mounted_pv,PRT_1,electricity,twh,43.343102369703615
72,164,waste_supply,PRT_1,waste,twh,1.028207484220341
73,164,waste_supply,PRT_2,waste,twh,1.0062932058684566
74,164,wind_offshore,PRT_1,electricity,twh,0.0005505455425424225
75,164,wind_onshore,PRT_1,electricity,twh,54.53020656474741
0,165,battery,PRT_1,electricity,twh,0.0008295122052836
1,165,battery,PRT_2,electricity,twh,0.0008565835267225
2,165,biofuel_boiler,PRT_1,heat,twh,8.974791188279525
3,165,biofuel_boiler,PRT_2,heat,twh,0.0006648412066912
4,165,biofuel_supply,PRT_1,biofuel,twh,20.39734984451394
5,165,biofuel_supply,PRT_2,biofuel,twh,16.11330110944796
6,165,biofuel_to_diesel,PRT_1,diesel,twh,1.0750860508095457
7,165,biofuel_to_diesel,PRT_2,diesel,twh,1.0135758490968287
10,165,biofuel_to_methane,PRT_1,methane,twh,4.349339952661378
11,165,biofuel_to_methane,PRT_2,methane,twh,3.4777604160364284
12,165,biofuel_to_methanol,PRT_1,methanol,twh,0.7611580132729803
13,165,biofuel_to_methanol,PRT_2,methanol,twh,6.145176684535308
14,165,ccgt,PRT_1,electricity,twh,4.465290309166862e-05
15,165,ccgt,PRT_2,electricity,twh,3.067063624568994e-05
16,165,chp_biofuel_extraction,PRT_1,electricity,twh,0.0005390107405979
17,165,chp_biofuel_extraction,PRT_2,electricity,twh,0.00048638228714979997
18,165,chp_hydrogen,PRT_1,electricity,twh,0.00020878616684228833
19,165,chp_hydrogen,PRT_2,electricity,twh,0.00023074798870989998
20,165,chp_methane_extraction,PRT_1,electricity,twh,0.00023732395960909786
21,165,chp_methane_extraction,PRT_2,electricity,twh,0.0002180606309585545
22,165,chp_wte_back_pressure,PRT_1,electricity,twh,0.22316525566387105
23,165,chp_wte_back_pressure,PRT_2,electricity,twh,0.21841133552597322
26,165,el_import,ESP,electricity,twh,7.002991488505365
31,165,electrolysis,PRT_1,hydrogen,twh,0.0029996656185755
32,165,electrolysis,PRT_2,hydrogen,twh,29.251192604398742
33,165,existing_pv,PRT_1,electricity,twh,1.7718877038805534
34,165,existing_wind,PRT_1,electricity,twh,16.236601253090075
38,165,heat_storage_big,PRT_1,heat,twh,0.0060231655478265
39,165,heat_storage_big,PRT_2,heat,twh,0.0088230712890369
40,165,heat_storage_small,PRT_1,heat,twh,0.0539561733832464
41,165,heat_storage_small,PRT_2,heat,twh,0.0557296662192703
48,165,hydro_reservoir,PRT_1,electricity,twh,2.158412233071867
49,165,hydro_reservoir,PRT_2,electricity,twh,0.3940444148239852
50,165,hydro_run_of_river,PRT_1,electricity,twh,2.463070369785478
51,165,hydro_run_of_river,PRT_2,electricity,twh,0.366443479743144
64,165,methane_boiler,PRT_1,heat,twh,0.0002354724241455
65,165,methane_boiler,PRT_2,heat,twh,0.0001401825700534
66,165,methane_storage,PRT_1,methane,twh,5.732840698373243
67,165,methane_storage,PRT_2,methane,twh,5.720277140007767
68,165,open_field_pv,PRT_1,electricity,twh,53.638778613432244
69,165,pumped_hydro,PRT_1,electricity,twh,7.510193406294391
70,165,pumped_hydro,PRT_2,electricity,twh,1.234474018670032
71,165,roof_mounted_pv,PRT_1,electricity,twh,43.37535129920831
72,165,waste_supply,PRT_1,waste,twh,1.0282726496638452
73,165,waste_supply,PRT_2,waste,twh,1.006358371296234
74,165,wind_offshore,PRT_1,electricity,twh,0.0018483648426330457
75,165,wind_onshore,PRT_1,electricity,twh,54.916439321741315
0,166,battery,PRT_1,electricity,twh,0.0005026287300594
1,166,battery,PRT_2,electricity,twh,0.0005191363028992
2,166,biofuel_boiler,PRT_1,heat,twh,8.978466282379424
3,166,biofuel_boiler,PRT_2,heat,twh,0.0004177901600774
4,166,biofuel_supply,PRT_1,biofuel,twh,20.40133279024824
5,166,biofuel_supply,PRT_2,biofuel,twh,16.11268419218036
6,166,biofuel_to_diesel,PRT_1,diesel,twh,1.0753040720684566
7,166,biofuel_to_diesel,PRT_2,diesel,twh,1.0137393552110383
10,166,biofuel_to_methane,PRT_1,methane,twh,4.349439373092888
11,166,biofuel_to_methane,PRT_2,methane,twh,3.477575626804766
12,166,biofuel_to_methanol,PRT_1,methanol,twh,0.761118783349196
13,166,biofuel_to_methanol,PRT_2,methanol,twh,6.145185431872436
14,166,ccgt,PRT_1,electricity,twh,2.590699460324916e-05
15,166,ccgt,PRT_2,electricity,twh,1.7884003591167467e-05
16,166,chp_biofuel_extraction,PRT_1,electricity,twh,0.0003276357512568
17,166,chp_biofuel_extraction,PRT_2,electricity,twh,0.0002969176901405103
18,166,chp_hydrogen,PRT_1,electricity,twh,0.00012471624056712604
19,166,chp_hydrogen,PRT_2,electricity,twh,0.0001382334502556731
20,166,chp_methane_extraction,PRT_1,electricity,twh,0.0001406950259240344
21,166,chp_methane_extraction,PRT_2,electricity,twh,0.00012950157775356831
22,166,chp_wte_back_pressure,PRT_1,electricity,twh,0.22314067442843127
23,166,chp_wte_back_pressure,PRT_2,electricity,twh,0.21838652465941383
26,166,el_import,ESP,electricity,twh,7.111842838830524
31,166,electrolysis,PRT_1,hydrogen,twh,0.0019640847707396
32,166,electrolysis,PRT_2,hydrogen,twh,29.25256339199249
33,166,existing_pv,PRT_1,electricity,twh,1.7722453427383875
34,166,existing_wind,PRT_1,electricity,twh,16.235549045772107
38,166,heat_storage_big,PRT_1,heat,twh,0.003960629092303
39,166,heat_storage_big,PRT_2,heat,twh,0.0056076175013743
40,166,heat_storage_small,PRT_1,heat,twh,0.0346213017893715
41,166,heat_storage_small,PRT_2,heat,twh,0.037307301706562
48,166,hydro_reservoir,PRT_1,electricity,twh,2.158004173909161
49,166,hydro_reservoir,PRT_2,electricity,twh,0.3940050200942939
50,166,hydro_run_of_river,PRT_1,electricity,twh,2.461693181787284
51,166,hydro_run_of_river,PRT_2,electricity,twh,0.3662231819385104
64,166,methane_boiler,PRT_1,heat,twh,0.0001451455525038
65,166,methane_boiler,PRT_2,heat,twh,8.417454391270131e-05
66,166,methane_storage,PRT_1,methane,twh,5.736772264160381
67,166,methane_storage,PRT_2,methane,twh,5.708110757335373
68,166,open_field_pv,PRT_1,electricity,twh,53.52121245868014
69,166,pumped_hydro,PRT_1,electricity,twh,7.509108918797872
70,166,pumped_hydro,PRT_2,electricity,twh,1.2376273975654204
71,166,roof_mounted_pv,PRT_1,electricity,twh,43.34183580372283
72,166,waste_supply,PRT_1,waste,twh,1.0282344729905764
73,166,waste_supply,PRT_2,waste,twh,1.006320194619321
74,166,wind_offshore,PRT_1,electricity,twh,0.0011132563038505421
