spores,techs,locs,carriers,unit,flow_out_sum
0,battery,PRT_1,electricity,twh,0.00035927758391010286
0,battery,PRT_2,electricity,twh,0.00037033335679966304
0,biofuel_boiler,PRT_1,biofuel,twh,
0,biofuel_boiler,PRT_1,heat,twh,0.0020361720227876808
0,biofuel_boiler,PRT_2,biofuel,twh,
0,biofuel_boiler,PRT_2,heat,twh,0.0003093700972245831
0,biofuel_supply,PRT_1,biofuel,twh,8.927751348138035
0,biofuel_supply,PRT_2,biofuel,twh,16.009946836144277
0,biofuel_to_diesel,PRT_1,biofuel,twh,
0,biofuel_to_diesel,PRT_1,diesel,twh,0.8927124032168086
0,biofuel_to_diesel,PRT_2,biofuel,twh,
0,biofuel_to_diesel,PRT_2,diesel,twh,0.8075992687400112
0,biofuel_to_liquids,PRT_1,biofuel,twh,
0,biofuel_to_liquids,PRT_1,diesel,twh,0.0001749146500047767
0,biofuel_to_liquids,PRT_1,electricity,twh,1.7535303258624227e-05
0,biofuel_to_liquids,PRT_1,kerosene,twh,8.636136854872433e-05
0,biofuel_to_liquids,PRT_2,biofuel,twh,
0,biofuel_to_liquids,PRT_2,diesel,twh,2.6415802031249964e-05
0,biofuel_to_liquids,PRT_2,electricity,twh,2.648200704887214e-06
0,biofuel_to_liquids,PRT_2,kerosene,twh,1.304238847156953e-05
0,biofuel_to_methane,PRT_1,biofuel,twh,
0,biofuel_to_methane,PRT_1,methane,twh,4.625830430396676
0,biofuel_to_methane,PRT_2,biofuel,twh,
0,biofuel_to_methane,PRT_2,methane,twh,5.584529401883474
0,biofuel_to_methanol,PRT_1,biofuel,twh,
0,biofuel_to_methanol,PRT_1,methanol,twh,0.5381569335776811
0,biofuel_to_methanol,PRT_2,biofuel,twh,
0,biofuel_to_methanol,PRT_2,methanol,twh,4.345480441341518
0,ccgt,PRT_1,electricity,twh,1.3149979642110565e-05
0,ccgt,PRT_1,methane,twh,
0,ccgt,PRT_2,electricity,twh,1.0061145109075625e-05
0,ccgt,PRT_2,methane,twh,
0,chp_biofuel_extraction,PRT_1,biofuel,twh,
0,chp_biofuel_extraction,PRT_1,electricity,twh,8.710138251524945e-05
0,chp_biofuel_extraction,PRT_1,heat,twh,0.00013900860310379735
0,chp_biofuel_extraction,PRT_2,biofuel,twh,
0,chp_biofuel_extraction,PRT_2,electricity,twh,7.186136553382892e-05
0,chp_biofuel_extraction,PRT_2,heat,twh,0.00012259849163459802
0,chp_hydrogen,PRT_1,electricity,twh,8.310523211611655e-05
0,chp_hydrogen,PRT_1,heat,twh,5.41316151637137e-05
0,chp_hydrogen,PRT_1,hydrogen,twh,
0,chp_hydrogen,PRT_2,electricity,twh,8.890952345650209e-05
0,chp_hydrogen,PRT_2,heat,twh,5.938758551282872e-05
0,chp_hydrogen,PRT_2,hydrogen,twh,
0,chp_methane_extraction,PRT_1,electricity,twh,6.266035645145147e-05
0,chp_methane_extraction,PRT_1,heat,twh,2.239954239268809e-05
0,chp_methane_extraction,PRT_1,methane,twh,
0,chp_methane_extraction,PRT_2,electricity,twh,5.138398335180747e-05
0,chp_methane_extraction,PRT_2,heat,twh,1.8577684916687597e-05
0,chp_methane_extraction,PRT_2,methane,twh,
0,chp_wte_back_pressure,PRT_1,electricity,twh,0.28209232295408987
0,chp_wte_back_pressure,PRT_1,heat,twh,1.2770136540810837e-05
0,chp_wte_back_pressure,PRT_1,waste,twh,
0,chp_wte_back_pressure,PRT_2,electricity,twh,0.2760798995179214
0,chp_wte_back_pressure,PRT_2,heat,twh,1.351247632693383e-05
0,chp_wte_back_pressure,PRT_2,waste,twh,
0,dac,PRT_1,co2,100kt,32.155167608264534
0,dac,PRT_1,electricity,twh,
0,dac,PRT_2,co2,100kt,38.64586115343089
0,dac,PRT_2,electricity,twh,
0,demand_cooking,PRT_1,cooking,twh,
0,demand_cooking,PRT_2,cooking,twh,
0,demand_elec,PRT_1,electricity,twh,
0,demand_elec,PRT_2,electricity,twh,
0,demand_heat,PRT_1,heat,twh,
0,demand_heat,PRT_2,heat,twh,
0,demand_heavy_transport,PRT_1,transport,billion_km,
0,demand_heavy_transport,PRT_2,transport,billion_km,
0,demand_industry_diesel,PRT_1,diesel,twh,
0,demand_industry_diesel,PRT_2,diesel,twh,
0,demand_industry_kerosene,PRT_1,kerosene,twh,
0,demand_industry_kerosene,PRT_2,kerosene,twh,
0,demand_industry_methane,PRT_1,methane,twh,
0,demand_industry_methane,PRT_2,methane,twh,
0,demand_industry_methanol,PRT_1,methanol,twh,
0,demand_industry_methanol,PRT_2,methanol,twh,
0,demand_light_transport,PRT_1,transport,billion_km,
0,demand_light_transport,PRT_2,transport,billion_km,
0,el_export,ESP-sink,electricity,twh,
0,el_import,ESP-sink,electricity,twh,4.829248004934705
0,electric_heater,PRT_1,electricity,twh,
0,electric_heater,PRT_1,heat,twh,0.0006117995871984443
0,electric_heater,PRT_2,electricity,twh,
0,electric_heater,PRT_2,heat,twh,0.0007631014173496038
0,electric_hob,PRT_1,cooking,twh,2.3599808252320114
0,electric_hob,PRT_1,electricity,twh,
0,electric_hob,PRT_2,cooking,twh,2.5806320435634884
0,electric_hob,PRT_2,electricity,twh,
0,electrolysis,PRT_1,electricity,twh,
0,electrolysis,PRT_1,hydrogen,twh,2.139552300357152
0,electrolysis,PRT_2,electricity,twh,
0,electrolysis,PRT_2,hydrogen,twh,31.73771590899885
0,existing_pv,PRT-10_1,electricity,twh,0.2954303783250729
0,existing_pv,PRT-12_1,electricity,twh,0.1561579498103554
0,existing_pv,PRT-15_1,electricity,twh,0.2957943732768722
0,existing_pv,PRT-3_1,electricity,twh,0.7906356859147712
0,existing_pv,PRT-9_1,electricity,twh,0.16856237185481882
0,existing_wind,PRT-10_1,electricity,twh,0.36129984623105427
0,existing_wind,PRT-11_1,electricity,twh,1.6474977952196581
0,existing_wind,PRT-12_1,electricity,twh,0.4126216414464938
0,existing_wind,PRT-15_1,electricity,twh,0.3445985396615485
0,existing_wind,PRT-16_1,electricity,twh,0.10771727847871682
0,existing_wind,PRT-17_1,electricity,twh,0.31573815210978773
0,existing_wind,PRT-18_1,electricity,twh,2.545051226828564
0,existing_wind,PRT-19_1,electricity,twh,2.0796919568747088
0,existing_wind,PRT-1_1,electricity,twh,2.7306963306893114e-10
0,existing_wind,PRT-20_1,electricity,twh,2.4021369571172544
0,existing_wind,PRT-3_1,electricity,twh,0.5175086323556592
0,existing_wind,PRT-4_1,electricity,twh,1.0640892974856198
0,existing_wind,PRT-5_1,electricity,twh,0.5059719186777398
0,existing_wind,PRT-6_1,electricity,twh,2.223550610915241
0,existing_wind,PRT-7_1,electricity,twh,1.515064058034508
0,existing_wind,PRT-9_1,electricity,twh,0.9329813361419099
0,gas_hob,PRT_1,cooking,twh,1.9042020190191206e-05
0,gas_hob,PRT_1,methane,twh,
0,gas_hob,PRT_2,cooking,twh,1.370521043846011e-05
0,gas_hob,PRT_2,methane,twh,
0,h2_export,ESP-sink,hydrogen,twh,
0,h2_import,ESP-sink,electricity,twh,6.732958672117053e-05
0,heat_storage_big,PRT_1,heat,twh,0.005267722181436286
0,heat_storage_big,PRT_2,heat,twh,0.005193777635699443
0,heat_storage_small,PRT_1,heat,twh,0.061535043165340364
0,heat_storage_small,PRT_2,heat,twh,0.06788504773293517
0,heavy_transport_ev,PRT_1,electricity,twh,
0,heavy_transport_ev,PRT_1,transport,billion_km,1.083852248166873
0,heavy_transport_ev,PRT_2,electricity,twh,
0,heavy_transport_ev,PRT_2,transport,billion_km,1.2573503769775667
0,heavy_transport_ice,PRT_1,diesel,twh,
0,heavy_transport_ice,PRT_1,transport,billion_km,9.930311039265427e-06
0,heavy_transport_ice,PRT_2,diesel,twh,
0,heavy_transport_ice,PRT_2,transport,billion_km,5.483670374092261e-06
0,hp,PRT_1,electricity,twh,
0,hp,PRT_1,heat,twh,11.809275931277284
0,hp,PRT_2,electricity,twh,
0,hp,PRT_2,heat,twh,14.465301681186581
0,hydro_reservoir,PRT_1,electricity,twh,6.033164521633893
0,hydro_reservoir,PRT_2,electricity,twh,1.001316897603799
0,hydro_run_of_river,PRT_1,electricity,twh,7.1907055071056885
0,hydro_run_of_river,PRT_2,electricity,twh,1.0270108590452525
0,hydrogen_storage,PRT_1,hydrogen,twh,2.9750130446011487e-05
0,hydrogen_storage,PRT_2,hydrogen,twh,2.975033727753456e-05
0,hydrogen_to_liquids,PRT_1,co2,100kt,
0,hydrogen_to_liquids,PRT_1,diesel,twh,4.591841015505105
0,hydrogen_to_liquids,PRT_1,electricity,twh,
0,hydrogen_to_liquids,PRT_1,hydrogen,twh,
0,hydrogen_to_liquids,PRT_1,kerosene,twh,6.887761523257657
0,hydrogen_to_liquids,PRT_2,co2,100kt,
0,hydrogen_to_liquids,PRT_2,diesel,twh,5.513292548929567
0,hydrogen_to_liquids,PRT_2,electricity,twh,
0,hydrogen_to_liquids,PRT_2,hydrogen,twh,
0,hydrogen_to_liquids,PRT_2,kerosene,twh,8.269938823394348
0,hydrogen_to_methane,PRT_1,co2,100kt,
0,hydrogen_to_methane,PRT_1,hydrogen,twh,
0,hydrogen_to_methane,PRT_1,methane,twh,8.92224683069333e-05
0,hydrogen_to_methane,PRT_2,co2,100kt,
0,hydrogen_to_methane,PRT_2,hydrogen,twh,
0,hydrogen_to_methane,PRT_2,methane,twh,0.019490473785973614
0,hydrogen_to_methanol,PRT_1,co2,100kt,
0,hydrogen_to_methanol,PRT_1,hydrogen,twh,
0,hydrogen_to_methanol,PRT_1,methanol,twh,2.2504303846044875e-05
0,hydrogen_to_methanol,PRT_2,co2,100kt,
0,hydrogen_to_methanol,PRT_2,hydrogen,twh,
0,hydrogen_to_methanol,PRT_2,methanol,twh,5.007715666161065e-05
0,light_transport_ev,PRT_1,electricity,twh,
0,light_transport_ev,PRT_1,transport,billion_km,37.688784299028654
0,light_transport_ev,PRT_2,electricity,twh,
0,light_transport_ev,PRT_2,transport,billion_km,39.924091165970296
0,light_transport_ice,PRT_1,diesel,twh,
0,light_transport_ice,PRT_1,transport,billion_km,6.012061577552359e-05
0,light_transport_ice,PRT_2,diesel,twh,
0,light_transport_ice,PRT_2,transport,billion_km,2.934382869981737e-05
0,methane_boiler,PRT_1,heat,twh,0.00014245170587524333
0,methane_boiler,PRT_1,methane,twh,
0,methane_boiler,PRT_2,heat,twh,9.294082969902905e-05
0,methane_boiler,PRT_2,methane,twh,
0,methane_storage,PRT_1,methane,twh,5.635202626244743
0,methane_storage,PRT_2,methane,twh,5.6775441960241
0,open_field_pv,PRT-10_1,electricity,twh,14.77249308174018
0,open_field_pv,PRT-11_1,electricity,twh,15.274147676678695
0,open_field_pv,PRT-12_1,electricity,twh,0.0012251762113519654
0,open_field_pv,PRT-14_1,electricity,twh,0.0008142383619077801
0,open_field_pv,PRT-15_1,electricity,twh,1.1828001496198595
0,open_field_pv,PRT-16_1,electricity,twh,0.0007828588557228745
0,open_field_pv,PRT-17_1,electricity,twh,6.818752843807994
0,open_field_pv,PRT-18_1,electricity,twh,0.0006992694085220576
0,open_field_pv,PRT-19_1,electricity,twh,0.0016919694924893594
0,open_field_pv,PRT-20_1,electricity,twh,0.003910449254619324
0,open_field_pv,PRT-3_1,electricity,twh,15.81689389329632
0,open_field_pv,PRT-4_1,electricity,twh,0.000832365361708231
0,open_field_pv,PRT-5_1,electricity,twh,0.06498779909712622
0,open_field_pv,PRT-6_1,electricity,twh,14.944946998537825
0,open_field_pv,PRT-7_1,electricity,twh,14.656221812685812
0,open_field_pv,PRT-8_1,electricity,twh,0.0020806868984914687
0,open_field_pv,PRT-9_1,electricity,twh,16.87380660949708
0,pumped_hydro,PRT_1,electricity,twh,7.919730410359463
0,pumped_hydro,PRT_2,electricity,twh,1.2611134598771514
0,roof_mounted_pv,PRT-10_1,electricity,twh,5.441612497277802e-05
0,roof_mounted_pv,PRT-11_1,electricity,twh,2.2683446219416427e-05
0,roof_mounted_pv,PRT-12_1,electricity,twh,6.182652431408106e-05
0,roof_mounted_pv,PRT-14_1,electricity,twh,5.213946945746426e-05
0,roof_mounted_pv,PRT-15_1,electricity,twh,6.416715986236584e-05
0,roof_mounted_pv,PRT-16_1,electricity,twh,5.3970800030374746e-05
0,roof_mounted_pv,PRT-17_1,electricity,twh,6.188380955433233e-05
0,roof_mounted_pv,PRT-18_1,electricity,twh,3.7536702925270326e-05
0,roof_mounted_pv,PRT-19_1,electricity,twh,5.452289516539318e-05
0,roof_mounted_pv,PRT-1_1,electricity,twh,3.2475437412099877e-12
0,roof_mounted_pv,PRT-20_1,electricity,twh,3.7862859042521184e-05
0,roof_mounted_pv,PRT-3_1,electricity,twh,5.299940791241783e-05
0,roof_mounted_pv,PRT-4_1,electricity,twh,5.6856878975838524e-05
0,roof_mounted_pv,PRT-5_1,electricity,twh,4.224631687077597e-05
0,roof_mounted_pv,PRT-6_1,electricity,twh,5.608304183153623e-05
0,roof_mounted_pv,PRT-7_1,electricity,twh,5.003843255789292e-05
0,roof_mounted_pv,PRT-8_1,electricity,twh,4.617297153352309e-05
0,roof_mounted_pv,PRT-9_1,electricity,twh,3.686629228018806e-05
0,waste_supply,PRT_1,waste,twh,1.2999646219082481
0,waste_supply,PRT_2,waste,twh,1.2722576014650755
0,wind_offshore,PRT-11_1,electricity,twh,0.00011871804695296533
0,wind_offshore,PRT-12_1,electricity,twh,0.00013782008593617553
0,wind_offshore,PRT-15_1,electricity,twh,0.00010831776749329452
0,wind_offshore,PRT-16_1,electricity,twh,9.73046512727833e-05
0,wind_offshore,PRT-17_1,electricity,twh,6.367415684334127e-05
0,wind_offshore,PRT-18_1,electricity,twh,0.00013179798492702312
0,wind_offshore,PRT-1_1,electricity,twh,2.70433810374332e-10
0,wind_offshore,PRT-20_1,electricity,twh,4.111549543489649e-05
0,wind_offshore,PRT-3_1,electricity,twh,0.00010723466711229479
0,wind_offshore,PRT-4_1,electricity,twh,0.0001035229182609602
0,wind_offshore,PRT-7_1,electricity,twh,0.00014353125482041972
0,wind_offshore,PRT-9_1,electricity,twh,8.952933627876086e-05
0,wind_onshore,PRT-10_1,electricity,twh,0.0007120644818698838
0,wind_onshore,PRT-11_1,electricity,twh,0.009352904007868115
0,wind_onshore,PRT-12_1,electricity,twh,8.215344601334424
0,wind_onshore,PRT-14_1,electricity,twh,0.0023934827136677314
0,wind_onshore,PRT-15_1,electricity,twh,0.0003835370003445911
0,wind_onshore,PRT-16_1,electricity,twh,0.003272626474431431
0,wind_onshore,PRT-17_1,electricity,twh,8.090934823596074
0,wind_onshore,PRT-18_1,electricity,twh,0.0004130167419203782
0,wind_onshore,PRT-19_1,electricity,twh,0.00042486338469920537
0,wind_onshore,PRT-1_1,electricity,twh,5.460900858424669e-10
0,wind_onshore,PRT-20_1,electricity,twh,0.0004687211770316648
0,wind_onshore,PRT-3_1,electricity,twh,0.0026637652073662373
0,wind_onshore,PRT-4_1,electricity,twh,0.0005737077334198822
0,wind_onshore,PRT-5_1,electricity,twh,0.0003639438617689194
0,wind_onshore,PRT-6_1,electricity,twh,0.0008871427150167028
0,wind_onshore,PRT-7_1,electricity,twh,0.0005944445120615654
0,wind_onshore,PRT-8_1,electricity,twh,0.002152560999233764
0,wind_onshore,PRT-9_1,electricity,twh,41.18395425913374
1,battery,PRT_1,electricity,twh,0.047451848421181886
1,battery,PRT_2,electricity,twh,0.613262950339807
1,biofuel_boiler,PRT_1,biofuel,twh,
1,biofuel_boiler,PRT_1,heat,twh,0.00010656143992993181
1,biofuel_boiler,PRT_2,biofuel,twh,
1,biofuel_boiler,PRT_2,heat,twh,0.000127606325930933
1,biofuel_supply,PRT_1,biofuel,twh,1.2807205027041326
1,biofuel_supply,PRT_2,biofuel,twh,0.07811504531701868
1,biofuel_to_diesel,PRT_1,biofuel,twh,
1,biofuel_to_diesel,PRT_1,diesel,twh,0.7677573740747698
1,biofuel_to_diesel,PRT_2,biofuel,twh,
1,biofuel_to_diesel,PRT_2,diesel,twh,0.045753830494388206
1,biofuel_to_liquids,PRT_1,biofuel,twh,
1,biofuel_to_liquids,PRT_1,diesel,twh,8.671884534322046e-06
1,biofuel_to_liquids,PRT_1,electricity,twh,8.69361858077398e-07
1,biofuel_to_liquids,PRT_1,kerosene,twh,4.281607151031185e-06
1,biofuel_to_liquids,PRT_2,biofuel,twh,
1,biofuel_to_liquids,PRT_2,diesel,twh,1.1075895315190199e-05
1,biofuel_to_liquids,PRT_2,electricity,twh,1.110365445131849e-06
1,biofuel_to_liquids,PRT_2,kerosene,twh,5.468549817274357e-06
1,biofuel_to_methane,PRT_1,biofuel,twh,
1,biofuel_to_methane,PRT_1,methane,twh,0.0004229640933357631
1,biofuel_to_methane,PRT_2,biofuel,twh,
1,biofuel_to_methane,PRT_2,methane,twh,0.00013828976220862368
1,biofuel_to_methanol,PRT_1,biofuel,twh,
1,biofuel_to_methanol,PRT_1,methanol,twh,5.169132029570816e-05
1,biofuel_to_methanol,PRT_2,biofuel,twh,
1,biofuel_to_methanol,PRT_2,methanol,twh,0.000776015530083843
1,ccgt,PRT_1,electricity,twh,9.126062923004114e-05
1,ccgt,PRT_1,methane,twh,
1,ccgt,PRT_2,electricity,twh,8.955920885187052e-05
1,ccgt,PRT_2,methane,twh,
1,chp_biofuel_extraction,PRT_1,biofuel,twh,
1,chp_biofuel_extraction,PRT_1,electricity,twh,0.0001084244287288515
1,chp_biofuel_extraction,PRT_1,heat,twh,0.00018836570271441963
1,chp_biofuel_extraction,PRT_2,biofuel,twh,
1,chp_biofuel_extraction,PRT_2,electricity,twh,0.00010340533354464946
1,chp_biofuel_extraction,PRT_2,heat,twh,0.000176229470293295
1,chp_hydrogen,PRT_1,electricity,twh,0.000733852629222149
1,chp_hydrogen,PRT_1,heat,twh,0.0004891993709824256
1,chp_hydrogen,PRT_1,hydrogen,twh,
1,chp_hydrogen,PRT_2,electricity,twh,0.0006985416481106677
1,chp_hydrogen,PRT_2,heat,twh,0.0004656766093329421
1,chp_hydrogen,PRT_2,hydrogen,twh,
1,chp_methane_extraction,PRT_1,electricity,twh,0.0005055492611658431
1,chp_methane_extraction,PRT_1,heat,twh,0.00018272256217220594
1,chp_methane_extraction,PRT_1,methane,twh,
1,chp_methane_extraction,PRT_2,electricity,twh,0.0004899610302663968
1,chp_methane_extraction,PRT_2,heat,twh,0.00017624117064542931
1,chp_methane_extraction,PRT_2,methane,twh,
1,chp_wte_back_pressure,PRT_1,electricity,twh,0.2820923247729054
1,chp_wte_back_pressure,PRT_1,heat,twh,0.00015008254646236034
1,chp_wte_back_pressure,PRT_1,waste,twh,
1,chp_wte_back_pressure,PRT_2,electricity,twh,0.2760799013367406
1,chp_wte_back_pressure,PRT_2,heat,twh,0.00014735769180520002
1,chp_wte_back_pressure,PRT_2,waste,twh,
1,dac,PRT_1,co2,100kt,43.42707278698279
1,dac,PRT_1,electricity,twh,
1,dac,PRT_2,co2,100kt,65.59774059238563
1,dac,PRT_2,electricity,twh,
1,demand_cooking,PRT_1,cooking,twh,
1,demand_cooking,PRT_2,cooking,twh,
1,demand_elec,PRT_1,electricity,twh,
1,demand_elec,PRT_2,electricity,twh,
1,demand_heat,PRT_1,heat,twh,
1,demand_heat,PRT_2,heat,twh,
1,demand_heavy_transport,PRT_1,transport,billion_km,
1,demand_heavy_transport,PRT_2,transport,billion_km,
1,demand_industry_diesel,PRT_1,diesel,twh,
1,demand_industry_diesel,PRT_2,diesel,twh,
1,demand_industry_kerosene,PRT_1,kerosene,twh,
1,demand_industry_kerosene,PRT_2,kerosene,twh,
1,demand_industry_methane,PRT_1,methane,twh,
1,demand_industry_methane,PRT_2,methane,twh,
1,demand_industry_methanol,PRT_1,methanol,twh,
1,demand_industry_methanol,PRT_2,methanol,twh,
1,demand_light_transport,PRT_1,transport,billion_km,
1,demand_light_transport,PRT_2,transport,billion_km,
1,el_export,ESP-sink,electricity,twh,
1,el_import,ESP-sink,electricity,twh,11.260647584240994
1,electric_heater,PRT_1,electricity,twh,
1,electric_heater,PRT_1,heat,twh,0.0028033944348662557
1,electric_heater,PRT_2,electricity,twh,
1,electric_heater,PRT_2,heat,twh,0.004150075716632572
1,electric_hob,PRT_1,cooking,twh,2.359867175667903
1,electric_hob,PRT_1,electricity,twh,
1,electric_hob,PRT_2,cooking,twh,2.580519982594006
1,electric_hob,PRT_2,electricity,twh,
1,electrolysis,PRT_1,electricity,twh,
1,electrolysis,PRT_1,hydrogen,twh,54.80937440758811
1,electrolysis,PRT_2,electricity,twh,
1,electrolysis,PRT_2,hydrogen,twh,1.807581389485937e-05
1,existing_pv,PRT-10_1,electricity,twh,0.2929744980557595
1,existing_pv,PRT-12_1,electricity,twh,0.1519598311868514
1,existing_pv,PRT-15_1,electricity,twh,0.2939580656830694
1,existing_pv,PRT-3_1,electricity,twh,0.7869833994421633
1,existing_pv,PRT-9_1,electricity,twh,0.1644555751484062
1,existing_wind,PRT-10_1,electricity,twh,0.3580365892412911
1,existing_wind,PRT-11_1,electricity,twh,1.6464722764389823
1,existing_wind,PRT-12_1,electricity,twh,0.4008460392287625
1,existing_wind,PRT-15_1,electricity,twh,0.33921787504071566
1,existing_wind,PRT-16_1,electricity,twh,0.0976038720711524
1,existing_wind,PRT-17_1,electricity,twh,0.3082398272046319
1,existing_wind,PRT-18_1,electricity,twh,2.5435728698610927
1,existing_wind,PRT-19_1,electricity,twh,2.07835128579295
1,existing_wind,PRT-1_1,electricity,twh,3.55514921331277e-09
1,existing_wind,PRT-20_1,electricity,twh,2.400913742555909
1,existing_wind,PRT-3_1,electricity,twh,0.5054915426695483
1,existing_wind,PRT-4_1,electricity,twh,1.0632377907527668
1,existing_wind,PRT-5_1,electricity,twh,0.5022630394521608
1,existing_wind,PRT-6_1,electricity,twh,2.2141035845384756
1,existing_wind,PRT-7_1,electricity,twh,1.5136563791884157
1,existing_wind,PRT-9_1,electricity,twh,0.9166851092629341
1,gas_hob,PRT_1,cooking,twh,0.00013269158429864278
1,gas_hob,PRT_1,methane,twh,
1,gas_hob,PRT_2,cooking,twh,0.00012576617992090963
1,gas_hob,PRT_2,methane,twh,
1,h2_export,ESP-sink,hydrogen,twh,
1,h2_import,ESP-sink,electricity,twh,0.0011274202531877026
1,heat_storage_big,PRT_1,heat,twh,0.028476112070213076
1,heat_storage_big,PRT_2,heat,twh,0.03625491959397987
1,heat_storage_small,PRT_1,heat,twh,46.38464944732158
1,heat_storage_small,PRT_2,heat,twh,3.142115756966063
1,heavy_transport_ev,PRT_1,electricity,twh,
1,heavy_transport_ev,PRT_1,transport,billion_km,1.0838591168411622
1,heavy_transport_ev,PRT_2,electricity,twh,
1,heavy_transport_ev,PRT_2,transport,billion_km,1.257350333091693
1,heavy_transport_ice,PRT_1,diesel,twh,
1,heavy_transport_ice,PRT_1,transport,billion_km,3.0783991581491567e-06
1,heavy_transport_ice,PRT_2,diesel,twh,
1,heavy_transport_ice,PRT_2,transport,billion_km,5.544319225117125e-06
1,hp,PRT_1,electricity,twh,
1,hp,PRT_1,heat,twh,11.877032271545481
1,hp,PRT_2,electricity,twh,
1,hp,PRT_2,heat,twh,14.466048889769436
1,hydro_reservoir,PRT_1,electricity,twh,6.032735379574827
1,hydro_reservoir,PRT_2,electricity,twh,0.8971194943420475
1,hydro_run_of_river,PRT_1,electricity,twh,6.5325518216586875
1,hydro_run_of_river,PRT_2,electricity,twh,0.8159837066758393
1,hydrogen_storage,PRT_1,hydrogen,twh,0.00029213363218449744
1,hydrogen_storage,PRT_2,hydrogen,twh,0.00029218356867354565
1,hydrogen_to_liquids,PRT_1,co2,100kt,
1,hydrogen_to_liquids,PRT_1,diesel,twh,4.717051142326789
1,hydrogen_to_liquids,PRT_1,electricity,twh,
1,hydrogen_to_liquids,PRT_1,hydrogen,twh,
1,hydrogen_to_liquids,PRT_1,kerosene,twh,7.075576713490182
1,hydrogen_to_liquids,PRT_2,co2,100kt,
1,hydrogen_to_liquids,PRT_2,diesel,twh,6.275163153029969
1,hydrogen_to_liquids,PRT_2,electricity,twh,
1,hydrogen_to_liquids,PRT_2,hydrogen,twh,
1,hydrogen_to_liquids,PRT_2,kerosene,twh,9.412744729544952
1,hydrogen_to_methane,PRT_1,co2,100kt,
1,hydrogen_to_methane,PRT_1,hydrogen,twh,
1,hydrogen_to_methane,PRT_1,methane,twh,4.627518304305266
1,hydrogen_to_methane,PRT_2,co2,100kt,
1,hydrogen_to_methane,PRT_2,hydrogen,twh,
1,hydrogen_to_methane,PRT_2,methane,twh,5.60597402738853
1,hydrogen_to_methanol,PRT_1,co2,100kt,
1,hydrogen_to_methanol,PRT_1,hydrogen,twh,
1,hydrogen_to_methanol,PRT_1,methanol,twh,0.5381276873844493
1,hydrogen_to_methanol,PRT_2,co2,100kt,
1,hydrogen_to_methanol,PRT_2,hydrogen,twh,
1,hydrogen_to_methanol,PRT_2,methanol,twh,4.344749703544839
1,light_transport_ev,PRT_1,electricity,twh,
1,light_transport_ev,PRT_1,transport,billion_km,37.68881776598129
1,light_transport_ev,PRT_2,electricity,twh,
1,light_transport_ev,PRT_2,transport,billion_km,39.9240788339332
1,light_transport_ice,PRT_1,diesel,twh,
1,light_transport_ice,PRT_1,transport,billion_km,2.6720464559140737e-05
1,light_transport_ice,PRT_2,diesel,twh,
1,light_transport_ice,PRT_2,transport,billion_km,4.1742933148298766e-05
1,methane_boiler,PRT_1,heat,twh,0.0008376064643378632
1,methane_boiler,PRT_1,methane,twh,
1,methane_boiler,PRT_2,heat,twh,0.0008705343075751146
1,methane_boiler,PRT_2,methane,twh,
1,methane_storage,PRT_1,methane,twh,5.668096523410232
1,methane_storage,PRT_2,methane,twh,5.759102306915095
1,open_field_pv,PRT-10_1,electricity,twh,2.2803261212341176e-06
1,open_field_pv,PRT-11_1,electricity,twh,1.9667887351960795e-06
1,open_field_pv,PRT-12_1,electricity,twh,11.632999001948008
1,open_field_pv,PRT-14_1,electricity,twh,0.03587429767221781
1,open_field_pv,PRT-15_1,electricity,twh,1.182320229190183
1,open_field_pv,PRT-16_1,electricity,twh,0.019075317468283226
1,open_field_pv,PRT-17_1,electricity,twh,2.1231718833305326e-06
1,open_field_pv,PRT-18_1,electricity,twh,0.015850519896409256
1,open_field_pv,PRT-19_1,electricity,twh,13.160404672699475
1,open_field_pv,PRT-20_1,electricity,twh,14.42288616907478
1,open_field_pv,PRT-3_1,electricity,twh,2.1432587463870055e-06
1,open_field_pv,PRT-4_1,electricity,twh,0.08368618804931807
1,open_field_pv,PRT-5_1,electricity,twh,14.562576243191632
1,open_field_pv,PRT-6_1,electricity,twh,2.648533326824664e-06
1,open_field_pv,PRT-7_1,electricity,twh,2.260838576310905e-06
1,open_field_pv,PRT-8_1,electricity,twh,15.463855626447662
1,open_field_pv,PRT-9_1,electricity,twh,2.446146760568996e-06
1,pumped_hydro,PRT_1,electricity,twh,5.8644417992085955
1,pumped_hydro,PRT_2,electricity,twh,0.8561912428631095
1,roof_mounted_pv,PRT-10_1,electricity,twh,0.00035151150802345137
1,roof_mounted_pv,PRT-11_1,electricity,twh,0.00037558329773277124
1,roof_mounted_pv,PRT-12_1,electricity,twh,0.0003485957143444092
1,roof_mounted_pv,PRT-14_1,electricity,twh,0.0003201864872798944
1,roof_mounted_pv,PRT-15_1,electricity,twh,0.00036689858995647207
1,roof_mounted_pv,PRT-16_1,electricity,twh,0.00031893992123899944
1,roof_mounted_pv,PRT-17_1,electricity,twh,0.0003377915956842904
1,roof_mounted_pv,PRT-18_1,electricity,twh,0.0003146185548616465
1,roof_mounted_pv,PRT-19_1,electricity,twh,0.0003280409843693711
1,roof_mounted_pv,PRT-1_1,electricity,twh,3.48032329528367e-11
1,roof_mounted_pv,PRT-20_1,electricity,twh,0.00033814939702554974
1,roof_mounted_pv,PRT-3_1,electricity,twh,0.0003665024045181967
